"Data Source","World Development Indicators",

"Last Updated Date","2017-05-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Antigua and Barbuda","ATG","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","4.18412369241072","7.3435710853441","8.59506428983356","4.08371877510336","0.167303078434315","4.67838938623611","9.75361582028521","7.99031164631295","12.7194263697446","8.26317513832319","5.42179951397377","5.77288342482856","2.54510196146892","2.0364360939451","0.848187899110314","5.39010158752733","6.32762207439725","-4.17681867690712","6.7395611559254","4.88584151541207","4.40767395547452","4.12160455415504","5.04176929743556","-3.19424189288979","2.92425143016098","5.91363142470426","5.28642014860594","6.08322843204205","13.3764001850193","9.49894448015539","0.07111102052761","-12.0360150576178","-7.14299133491195","-1.79343560355176","3.83746879191879","-0.200092651838389","4.60279348115135","4.12699833535119","",
"Australia","AUS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","2.47592903011602","1.32757523914135","6.21244438552095","6.97615507461865","5.98001969888841","2.36519306244575","6.29705551126803","5.09282130336703","7.0497118665666","7.16689151654633","4.00915277582364","3.91086112989925","2.59864243885953","4.09686079488536","1.33824894253101","2.58966329312659","3.60727832218465","0.896974943070489","4.052844192668","3.05139105308542","3.35814322205586","3.3212959214834","-2.23060017080476","4.6271332407684","5.24948051140859","4.10152789814649","2.57449271362755","5.7690381847342","3.87870000593526","3.52913488445492","-0.379883393800185","0.399007033076032","4.06013476851687","4.03794657229683","3.87904043958818","3.94914072165129","3.94734180401746","4.43824342820818","5.00709635409926","3.86865768166436","1.92938679706415","3.856686720792","3.07079872147182","4.14937434487798","3.2066423006508","2.9828702853226","3.75765786437918","3.70669950604605","1.81967826084417","2.01818214420197","2.37956133560841","3.63272030319823","2.44004906206246","2.4998512224341","2.24002857543144","",
"Austria","AUT","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","5.53797931684524","2.64867511295262","4.13826758157035","6.12435373762838","3.48017491799565","5.64286141093264","3.00804779775493","4.47231278246076","6.27586716606969","5.54602841063007","5.11496873516448","6.20786097184929","4.89043542102145","3.94213808630408","-0.363735687508665","4.57844539632157","5.07998083944021","-0.210653522029688","5.356699873455","1.73148536881487","-0.14429447402668","2.0112543759392","2.97308801257286","0.0512752530666916","2.49867849370824","2.30139275532899","1.35716799724619","3.2958802564421","3.8870747605712","4.34564156450476","3.44162738717691","2.09352471906863","0.526809483408996","2.40211875392227","2.66798367090327","2.39831429528101","2.20501964036377","3.55996691871002","3.58998775085415","3.36840771488365","1.35051607992412","1.65585494261917","0.756156575984136","2.70574308750665","2.14068259595112","3.35083135763318","3.621510423492","1.54726383930861","-3.79907504838874","1.92867305613767","2.80799993211767","0.745756100086155","0.124223545493621","0.644844831726999","0.963058398933342","",
"Azerbaijan","AZE","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.699999960061689","-22.6000003946572","-23.099999548566","-19.7000000190049","-11.8000008993603","1.30000019976242","5.80000052390139","10.0000002781915","7.40000058167318","11.0999992535406","9.89999999999999","10.5999992015725","11.2000002371477","10.2000003982988","26.4000008082431","34.4999995102935","25.0489995231791","10.7724207826314","9.41065376397619","4.85433932383958","0.0659227678492726","2.20000018843571","5.79667839631929","2","1.09999999999999","",
"Burundi","BDI","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","-13.7461350547259","9.06315793459677","4.13540741977489","6.27303790305589","3.96722560866225","4.61299289593052","13.8215186020325","-0.297883673243859","-1.45954114320627","21.3256707328197","2.74682871136835","-6.40396492291259","6.88905071788039","-0.726839562116481","0.697920236170546","7.94266097596663","11.4694530442727","-0.940575989168451","1.66495495026507","0.991055725131787","12.1632755702466","-1.05359982020342","3.71532699143134","0.155544004817926","11.7831801831472","3.25018045829924","5.50309611884391","5.03102436828998","1.34950222992009","3.49982214003694","4.99683645144219","1.00999836586124","-6.2399999992023","-3.82999999669255","-7.9200000006572","-8.00000000137253","-1.58999999719993","4.7499999920648","-1.0099999961992","-0.856864059223568","2.05580710931328","4.44651941891463","-1.22372795923962","4.83365776164821","0.900000002864005","5.38465739821253","4.78583195088814","5.04811878327607","3.46842542500001","3.78590254312172","4.19162568095399","4.01936552951105","4.59405421822632","4.66091818447367","-3.90491935264366","",
"Belgium","BEL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.97842306319201","5.21200350925615","4.35158428167028","6.95668473344004","3.56065983986113","3.15589498173378","3.86814694690128","4.19412962494702","6.62979979529436","5.95693974011186","3.98582730358888","5.2956044341713","6.3817020732718","4.56525807974542","-1.9659415463382","5.65274584736642","0.626154811629846","2.84189659534151","2.34107299856426","4.44405408705126","-0.279283642246043","0.594986924991844","0.311842773709259","2.46638264052197","1.65179285191246","1.82276212349525","2.30665940914612","4.72320890091676","3.46916682027003","3.13740245571741","1.83307430588786","1.53065478668333","-0.961873089180941","3.22697147755837","2.38475721602347","1.59357125451524","3.71019692966735","1.97551160279687","3.56309360324101","3.63384136422489","0.811644082653373","1.78025319722614","0.774498227124099","3.63477668060999","2.09448498638049","2.4991349281154","3.39749322648213","0.747284181825194","-2.28511280262418","2.69514461102349","1.79662997362374","0.137051658923326","-0.0671647849083143","1.65311054124039","1.50023080057773","",
"Benin","BEN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","3.14128045871784","-3.4264098228757","4.73002797546241","6.65075911863298","5.29386283436426","3.57586273280783","1.07839866577682","3.84233563580621","2.87749797606187","2.09775757773704","-1.49684182821601","6.42636754448678","3.70616531858225","3.33931216069718","-4.89534544485581","0.884356333007389","4.98366372489861","1.25507803202922","6.53574740878145","6.78176387161284","9.95423116663252","2.23506634454733","-4.34782273446397","7.92983956425357","7.53032483653877","2.17114159786259","-1.50000294944435","3.40524529485118","-2.85416049626545","8.97613436064626","4.22579941870274","2.95771082640847","5.83617208779967","2.02040044766727","6.04519864774498","4.32428403143146","5.73468837672671","3.96101213801589","5.34144937202619","5.85999210110583","5.33041085668984","4.64447002567962","3.44404484874129","4.42962902368194","1.71157762807459","3.94701374716007","5.98651552196785","4.89339391821042","2.31922692435856","2.11685012701102","2.96275035081007","4.81028341334986","7.19309651870674","6.35752095280107","2.09445798123282","",
"Burkina Faso","BFA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.04392797653317","6.12879878142711","-1.26801637263019","2.28281922317825","3.76454538057878","0.53761308310483","8.82331497511429","3.07077393772455","2.02608104065483","0.117019610899916","1.41333988193304","2.31149874124745","0.449327404973701","8.28642648234306","2.99838289042407","8.53489496952547","0.370353558007523","4.60782500525137","3.66462151183148","0.796878872350675","4.25530339449531","9.56219662276685","0.345984739692895","-1.77869668654424","8.51736499535107","7.95536272803459","-0.236336793625298","5.79559296480244","2.15026727576519","-0.60292848001005","9.06998446083453","0.232710762542766","3.46138493514046","1.31500727214082","5.71637386679349","11.0147438692119","6.31683473498401","7.30771963314496","7.33226093316614","1.88846659385548","6.61339955808431","4.35300432295081","7.80243989456773","4.47847434933411","8.66186160486618","6.25315860617761","4.11138164578277","5.8000050651019","2.96187824345979","8.44632518357764","6.62687440408864","6.45267475434646","5.70875399548719","4.03033688754959","4.02104940907877","",
"Bangladesh","BGD","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","6.05816082548085","5.45303096987189","-0.455894289938712","10.9527885460417","1.60625822891576","2.56681200128052","-1.87586391964774","9.48945401547951","1.22085790909685","5.61985229280111","-5.47948302721956","-13.9737287020439","3.32568019878394","9.59195630041845","-4.08821409181658","5.66136120119664","2.67305605001984","7.0738377326069","4.80163460055662","0.81914186889891","7.23394369490723","2.13432783577075","3.88104639981715","4.80331001525438","3.34201465415414","4.173382559004","3.77240185252705","2.41625685566223","2.83658212907926","5.62225816160702","3.4852278153552","5.44268555072129","4.7115617244945","3.89012644065639","5.12127789716163","4.52291921762344","4.48989649735631","5.17702687345256","4.67015636827865","5.2932947184604","5.07728777597312","3.83312394005608","4.73956739916446","5.2395329104527","6.53594494052352","6.67186826509662","7.05863620607012","6.01378975923306","5.04512479417738","5.57180227396866","6.46438388047517","6.52143507837333","6.01359606747023","6.06109305375394","6.55263331602802","",
"Bulgaria","BGR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","4.90016185983096","2.33456559219091","3.43030591266262","3.39644362278435","2.68344073997291","4.20760200434142","6.05451383876866","10.9446920641535","-3.28988206795438","-9.11737709653305","-8.44535523808105","-7.27238790651938","-1.48021482899122","1.81801124071566","2.86018944148833","1.59999996252762","-1.09999991219506","3.4999998326076","-5.60999997649769","5.01094943570178","4.24802525710577","6.01812226432104","5.0775222461872","6.55556654678338","7.23619298202603","6.75313391538587","7.67535068185595","5.64700536554092","-4.2197269988431","0.0545579234014042","1.91501801059782","0.0309436075978766","0.86209273761466","1.32884972234031","3.61744263250927","",
"Bahrain","BHR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-5.31669735282962","-7.55621771215945","6.37637679964398","5.00364604500774","-4.75826853805688","1.18299391598423","10.3990093325468","6.99999164945328","0.364007138161824","4.43799717642636","11.2299987800123","6.68999836660538","12.8700066696584","-0.250001484542878","3.92999154532021","4.11000611512114","3.09299978673204","4.79000278855499","4.29999896037758","5.29999479407712","2.49103356534492","3.61414828908676","6.02395119599457","6.98094698388441","6.768939708829","6.46856767156123","8.29244382201286","6.24512834138467","2.53977246949495","4.33440708785902","1.98340952814382","3.72810843046017","5.41683981012071","4.35048360348598","2.8629558752814","",
"Bahamas, The","BHS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","10.6670974291829","10.4519718906978","10.5240552039871","10.501567201834","10.4255964880827","9.07192871148771","9.59811386676546","8.42176356379973","8.9816625781348","-5.6496495193161","1.6265087407437","-3.49733593336903","7.56756882392715","-16.7542290749632","-14.8031263125012","5.18518497170824","9.15492921913146","14.1795201387168","26.139295769424","6.49528192139535","-9.22640507988643","6.69889775608137","3.59705186796597","14.1711486244798","4.82918011397481","1.79700022744103","2.98451934490475","2.309707660833","6.72732979931732","-1.59624908649569","-4.18178463830372","-3.82558272775211","0.307806938390144","3.14891619118119","4.37875139876522","4.22353068025446","2.06223948963316","4.7164738248118","7.14412993221747","4.149246399763","2.62562712099302","2.7046295125315","-1.26474462878853","0.882884232581944","3.39529266953875","2.51686384101369","1.44652221530914","-2.32393724789044","-4.17525917522813","1.53877885334302","0.612902595753823","3.08665677915651","0.010307047704373","-0.524452896217284","-1.66364410731916","",
"Bosnia and Herzegovina","BIH","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8000005498984","88.9576648014073","34.3895745908777","15.5999963635658","9.59999979508615","5.50000043583101","4.39999950666288","5.30000026724034","4.00000006535353","6.09999977115795","8.75823037470897","5.37847662244666","5.72875707290584","5.4815078695448","-2.86988127841157","0.767254237498619","0.908247973723547","-0.933187591316027","2.3941919792446","1.08187567036184","3.03482672375767","",
"Belarus","BLR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.19999999999921","-9.60000000000034","-7.60000000000005","-11.7","-10.4000000000001","2.80000000000014","11.3999999999999","8.39999999999999","3.39999999999993","5.80000000000005","4.72530600626246","5.04526731762394","7.04319267515923","11.4497429270061","9.40000000000001","10","8.60000000013864","10.2000000000983","0.200000000044014","7.74078121556398","5.54371146099551","1.7313912233863","1.07360080128041","1.72308600279749","-3.8876985023516","",
"Belize","BLZ","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.89227721902688","4.89265218028399","4.9564341949162","4.99987991041317","4.93054096131824","4.77084511295951","4.91312316207066","7.36722545714623","5.1063747909928","4.80769336382932","3.95944108172952","10.2183038390507","5.35189411088604","13.5599851718048","3.59282444245959","-0.0340209434206997","6.4965942870642","7.92080717857668","7.51702151348017","15.166518076639","1.2906397365083","-0.283156224836318","-2.10601731460922","1.95794512731165","1.06684925454334","4.57425872964261","11.2157797126512","9.23759645812999","13.0908415724206","10.628576072265","10.4970424941277","12.0357579021201","6.27656374194119","0.157938678697107","0.643973577629382","1.4287226647141","3.54517885789039","3.74095660234622","8.78037145485943","13.0387621268347","5.01566299905735","5.11855944291548","9.32653785760706","4.65046803425612","2.57874203064038","4.58256029684601","1.10431080361893","3.22849497740935","0.798878171078883","3.32195101386957","2.10126892162063","3.74040920716112","1.3135593220339","4.08349492414737","1.04380105507983","",
"Bermuda","BMU","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.67999999999731","4.47000000000368","1.0699999999985","11.1099999999972","4.76000000000469","14.3636363636331","13.2750397456253","2.10526315789625","3.43642611683744","6.31229235880765","3.43749999999838","1.81268882175351","1.48367952521981","0.877192982458979","3.76811594202641","8.9385474860342","5.89743589743676","1.45278450363297","2.14797136038152","7.94392523364439","2.38095238095129","-5.28541226215641","2.0089285714283","0.481400437638541","-2.00348432055975","6.66666666666802","3.74999999999943","4.05622489959951","0.443844075644776","0.0192122958719381","-3.53438340376593","-0.0597371565103231","3.00856744371407","0.599613152803229","4.39914785618222","2.60047604555287","4.60000000000198","3.90000000000011","3.38264871401167","9.31715557653585","7.2224360086321","-1.47779037455827","3.41070620413235","2.32126647646751","1.67420714931701","5.54386592809534","2.84589011430658","1.52789390961543","-5.28417714947457","-2.09411353414293","-3.33949441020565","-4.8345401709793","-2.51115443098975","","","",
"Bolivia","BOL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","2.07998362809406","5.57022534605136","6.42070158067196","4.7945595745809","5.6250177461244","6.497295732655","6.90886793551351","-12.1690279476039","3.09601364024903","-0.49482136657997","5.06333631430932","7.96748548215673","5.73916134325054","2.93956812778478","7.31101764845377","4.61456733402208","4.97121608746237","2.05269444217168","0.133344041151148","-1.37177331590264","0.275616740495252","-3.93873780402842","-4.04212178872982","-0.200671744258074","-1.67638709592364","-2.57387737738748","2.46347937283356","2.90950541857747","3.79012853415045","4.63578787944657","5.266522121332","1.64650003872001","4.26929485458925","4.66726626346237","4.67827709973257","4.361340293933","4.95420874299724","5.02935475543072","0.426885422588825","2.50781080899483","1.68379912721825","2.48556573783829","2.71133983700673","4.17329558916248","4.42143312687979","4.79700882356067","4.56428492474335","6.14920768475669","3.35557170222604","4.12858694957501","5.20162032774812","5.12237099267816","6.7985681383023","5.45898615116793","4.84872376071746","",
"Brazil","BRA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","10.275911554301","5.21605942017888","0.87467259240843","3.48558230427724","3.0534878936691","4.15036023303344","4.91526567501121","11.4272823832673","9.73582688991269","8.76994747172608","11.2950868433502","12.0528022500388","13.9786916510758","9.04212031316958","5.20907590114406","9.79041016147607","4.60631806113791","3.23170956333544","6.76628496532688","9.11096015517154","-4.39335720034832","0.580245553394249","-3.40979347371646","5.26914314976872","7.94586174871282","7.98829510486232","3.59962946680903","-0.102672718383658","3.27945885796417","-3.1023559487504","1.51193723789993","-0.466913209800552","4.66516898877852","5.33455170247368","4.41673135388506","2.20753552794351","3.39502863721179","0.338356179270249","0.46906658749279","4.11256490969873","1.3898671662665","3.05330373122146","1.14100701302281","5.75987600394781","3.20213521300201","3.96190265641243","6.06987284607507","5.09434227022558","-0.125873061539252","7.52822356216525","3.97442540629392","1.9211503175375","3.00486535886174","0.503961790897151","-3.76925266939523","",
"Barbados","BRB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-1.8999952052921","-4.90000810307897","0.49999937578076","3.60000422357109","1.10000814361986","5.09999978256361","2.59999684030441","3.50000339125455","3.59999833514608","-3.29999517044692","-3.90000835341043","-5.7000167501462","0.800000624276805","2.00000012508519","2.02326144899443","3.96627478921742","4.74014848657912","3.74045801526717","0.3258698622937","4.45305951383068","-2.3673387501254","0.791122983663811","2.17125382262996","1.40676444178389","3.96497441951989","5.66859089618623","1.76428443489162","0.396022177241932","-4.03225806451613","0.255754475703313","0.756195335276971","0.298399493625112","-0.0721240533718088","0.198484301696141","0.882405906717082","",
"Brunei Darussalam","BRN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","0.35546341121379","20.1553934938685","10.9166972285976","6.77583495588341","22.5624280411009","-6.99670269029376","-19.8267157133989","3.95665493813806","0.50146563572477","0.599876987484919","-1.49074920766842","-2.71546999069719","2.00912967107021","1.09736680181717","-1.07417796030367","1.08942029566646","3.145941138636","4.75858079756692","0.304573299802115","3.14539738052859","4.47870718937166","2.87831797361176","-1.47117172941003","-0.558508697579811","3.05215668833215","2.84942175923497","2.74404081619282","3.87209724928037","2.903955133216","0.50431838436738","0.387506908960475","4.39772015924112","0.154581460251649","-1.93971450739615","-1.76453572461652","2.59896591145295","3.74531835205994","0.912841670964411","-2.12602851740175","-2.349746749517","-0.566814608844453","",
"Bhutan","BTN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","13.9077290356395","3.41394147506642","11.3107136184646","4.48210512922356","4.21177503633371","11.7305766311607","28.6962653616001","4.98728969866838","7.43262644625811","10.8764346909591","-0.407876088864342","4.60089143184629","1.9863665899687","4.95150367020483","7.07411727794511","5.56517286212046","5.37383851914481","5.91403083461985","7.98397202183317","6.93302423977509","8.20377386131203","10.7278406117878","7.66433404214091","5.89640819205567","7.12255964997142","6.84936593196244","17.9258249448258","4.768354225598","6.65722379603399","11.7308543603364","7.89091389329108","5.07170981496216","2.14249655359879","5.74545516756977","6.49137058721065","",
"Botswana","BWA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","6.34328371864589","6.66666781380381","5.92104509641625","6.83230092720848","5.81395506314593","6.34401909331027","5.92455994292432","10.5670565011298","15.1234047073397","17.1202676706414","25.8211072190911","26.3619409474338","21.3031840927794","8.7977952167173","8.4462503762287","10.6473767108427","12.0120400916206","14.3328015877977","12.1485889229532","11.9869013810389","9.06485746505908","12.165531856787","13.1467290492182","8.54538363956856","7.12527126928725","8.17292433266485","11.8819281351081","19.4499695089935","13.0594058880328","6.77282194932553","7.4587091123188","2.91707030692542","1.91610714170143","3.62791602093857","7.03041026074564","5.82980007842275","8.02654902640244","0.721993155129823","9.66724074151198","1.98769585438754","0.250573866722732","6.06953086765014","4.62589479191556","2.70582173663567","4.55664565732845","8.36387106895727","8.27676375751886","6.24543744671149","-7.65231018894332","8.56363173072046","6.04831633331541","4.45616721770774","9.86000471775141","3.20494016684154","-0.254941436423124","",
"Central African Republic","CAF","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.95355379797229","-3.71380018409685","-0.707010752236343","2.08032459940854","0.947578712256885","0.644783720237797","4.6766131089008","1.40411317693092","7.09154252763096","2.33288087679348","1.13020238405832","-0.000867174831114426","1.888939956294","6.33903361228316","0.404987104042064","5.43251898691292","3.80623491408234","1.2092354194359","-2.46513778468636","-4.47863884794948","-1.54446566470149","7.71578363090393","-8.12651359274568","9.48172665292533","3.92721953798056","3.57797925430461","-4.93898788502545","1.71016528472386","1.97727043451945","-2.14752806574087","-0.552543005101867","-6.4240781994633","0.335275684646035","4.89994941000114","7.20004555751903","-4.00009296364789","5.29993601826074","4.70014237879329","3.59997490432274","-2.48943244028874","4.46473902640867","3.61654219150596","-5.39748521855877","5.99488422798696","0.908210514871953","4.77108543044105","4.60753485452028","2.05413096200485","1.70923921998059","3.04663473280731","3.30071915650572","4.11279786850471","-36.6999524381893","1.04001804711078","4.79988608115663","",
"Canada","CAN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","3.16329168371281","7.11677926679127","5.18177608227369","6.69945668193677","6.63654513889831","6.58496540750693","2.91531036036214","5.29534186352825","5.26000082594567","3.25561362030371","4.11765761702445","5.44585557970514","6.96420291945871","3.69098764865304","1.82297312948674","5.19930243510989","3.4582306014113","3.95359126482731","3.80492288422562","2.16261689071243","3.50311953551645","-3.20202483862428","2.59857269657392","5.92535031777498","4.73408284467598","2.16181555281987","4.09646451570495","4.42940097485727","2.32397392324187","0.154346036109757","-2.12569223344092","0.88297602566287","2.65523588296278","4.4934746187631","2.67770843566169","1.61104803051136","4.279812433307","3.8817591438217","5.16321090007285","5.18269028580526","1.77081908904144","3.01001630759674","1.80227331205884","3.08596120909861","3.20138213653979","2.6234126230555","2.06274769025849","1.00036097295921","-2.94958764276713","3.08351421988722","3.1412190013904","1.74547228318005","2.4750018591249","2.56529927402018","0.941675857004995","",
